Bandit,Reward,Algorithm
3,5.129473589343946,Epsilon-Greedy
3,4.681690689903805,Epsilon-Greedy
3,5.223853198573728,Epsilon-Greedy
3,4.136821829671294,Epsilon-Greedy
3,2.8156398276879773,Epsilon-Greedy
3,3.5006157014086288,Epsilon-Greedy
3,0.6752442800889038,Epsilon-Greedy
3,2.5310765363298064,Epsilon-Greedy
3,3.726877647593088,Epsilon-Greedy
3,5.054431654973261,Epsilon-Greedy
3,3.508438841401915,Epsilon-Greedy
3,4.344945001546285,Epsilon-Greedy
3,4.261950349341313,Epsilon-Greedy
3,2.7448922507433644,Epsilon-Greedy
3,2.766731173703123,Epsilon-Greedy
3,4.660723394463749,Epsilon-Greedy
3,3.1076746098115535,Epsilon-Greedy
3,4.40208825820294,Epsilon-Greedy
3,3.091349704258562,Epsilon-Greedy
3,3.2849518170333747,Epsilon-Greedy
3,4.380381448216312,Epsilon-Greedy
3,3.809158681356649,Epsilon-Greedy
3,3.649981545408859,Epsilon-Greedy
3,3.003950213998226,Epsilon-Greedy
3,4.11617308407655,Epsilon-Greedy
3,3.1551015465895262,Epsilon-Greedy
3,4.51999907579781,Epsilon-Greedy
3,3.022162799628714,Epsilon-Greedy
3,3.6393520879338084,Epsilon-Greedy
3,4.538919185143735,Epsilon-Greedy
3,4.296184804731014,Epsilon-Greedy
3,4.375216957157162,Epsilon-Greedy
3,3.8581983750039126,Epsilon-Greedy
3,2.8161148239475002,Epsilon-Greedy
3,4.829129827336113,Epsilon-Greedy
3,3.9726680658939064,Epsilon-Greedy
3,3.3438040451115567,Epsilon-Greedy
3,3.267107114272774,Epsilon-Greedy
3,5.591019305775117,Epsilon-Greedy
3,3.7942314019703325,Epsilon-Greedy
3,5.9391925690994665,Epsilon-Greedy
3,2.598997161843916,Epsilon-Greedy
3,5.17166231178055,Epsilon-Greedy
3,3.6346640469875293,Epsilon-Greedy
3,3.400633506159681,Epsilon-Greedy
3,2.889996428114073,Epsilon-Greedy
3,4.021280437104063,Epsilon-Greedy
3,4.886732359554543,Epsilon-Greedy
3,4.056336286812121,Epsilon-Greedy
3,3.487854267651867,Epsilon-Greedy
3,2.4468679466311705,Epsilon-Greedy
3,3.6985026364791262,Epsilon-Greedy
3,4.2491786717138975,Epsilon-Greedy
3,3.1065067661123917,Epsilon-Greedy
3,5.22123566006696,Epsilon-Greedy
3,3.512841977354294,Epsilon-Greedy
3,4.3250141362565415,Epsilon-Greedy
3,3.553757325780249,Epsilon-Greedy
3,4.742859479577231,Epsilon-Greedy
3,4.113869400309683,Epsilon-Greedy
3,5.533854941032175,Epsilon-Greedy
3,4.137844504880784,Epsilon-Greedy
3,4.505404273430997,Epsilon-Greedy
3,4.195845247010686,Epsilon-Greedy
3,2.8277395471085,Epsilon-Greedy
3,5.1468791992519,Epsilon-Greedy
3,4.33134164677934,Epsilon-Greedy
3,4.533400851237562,Epsilon-Greedy
3,4.991258658192089,Epsilon-Greedy
3,5.038377654765148,Epsilon-Greedy
3,2.911680512970946,Epsilon-Greedy
3,2.720629504147155,Epsilon-Greedy
3,3.1798231209539747,Epsilon-Greedy
3,2.7486217535726074,Epsilon-Greedy
3,3.531566151719633,Epsilon-Greedy
3,2.8453052573671345,Epsilon-Greedy
3,2.904599096990763,Epsilon-Greedy
3,4.298391846566305,Epsilon-Greedy
3,2.350966564650694,Epsilon-Greedy
3,4.0098806098297635,Epsilon-Greedy
3,4.824749006572298,Epsilon-Greedy
3,4.816006848774423,Epsilon-Greedy
3,4.566085982744214,Epsilon-Greedy
3,4.699013620013005,Epsilon-Greedy
3,4.635446028314358,Epsilon-Greedy
3,2.8825818264866037,Epsilon-Greedy
3,3.7298400076173364,Epsilon-Greedy
3,4.593926734422644,Epsilon-Greedy
3,3.4977248254921136,Epsilon-Greedy
3,3.507244788805921,Epsilon-Greedy
3,4.229314128434647,Epsilon-Greedy
3,5.712667712838569,Epsilon-Greedy
3,4.780342811616446,Epsilon-Greedy
3,2.375202009897011,Epsilon-Greedy
3,4.1228434385401975,Epsilon-Greedy
3,2.991335998833172,Epsilon-Greedy
3,4.852178884808018,Epsilon-Greedy
3,5.2514564218142645,Epsilon-Greedy
3,5.9094186522934935,Epsilon-Greedy
3,4.8098893216611165,Epsilon-Greedy
3,4.466716234005182,Epsilon-Greedy
3,4.5063669775262545,Epsilon-Greedy
3,2.97190359217807,Epsilon-Greedy
3,3.902881798924857,Epsilon-Greedy
3,4.148910075846372,Epsilon-Greedy
3,3.320559077068287,Epsilon-Greedy
3,4.423341948608575,Epsilon-Greedy
3,6.08076590403919,Epsilon-Greedy
3,2.2556692807217424,Epsilon-Greedy
3,4.58224447756376,Epsilon-Greedy
3,3.93402537910919,Epsilon-Greedy
3,4.450655555334655,Epsilon-Greedy
3,4.1295004510080995,Epsilon-Greedy
3,3.6983661164647392,Epsilon-Greedy
3,2.5835663718038058,Epsilon-Greedy
3,4.653193110580309,Epsilon-Greedy
3,4.42956300020348,Epsilon-Greedy
3,4.433388615733895,Epsilon-Greedy
3,5.15356342865986,Epsilon-Greedy
3,3.4813920209697056,Epsilon-Greedy
3,3.931722377360662,Epsilon-Greedy
3,3.1486295496871888,Epsilon-Greedy
3,3.4444306520520716,Epsilon-Greedy
3,2.6986564731644207,Epsilon-Greedy
3,3.2077910938153082,Epsilon-Greedy
3,1.7636709716858547,Epsilon-Greedy
3,4.336071167925669,Epsilon-Greedy
3,5.9571745336396384,Epsilon-Greedy
3,2.85267803235166,Epsilon-Greedy
3,3.687578208504951,Epsilon-Greedy
3,5.7234653400671025,Epsilon-Greedy
3,4.4990855654659425,Epsilon-Greedy
3,4.266672763783321,Epsilon-Greedy
3,3.0929918416173408,Epsilon-Greedy
3,3.7835477772285526,Epsilon-Greedy
3,3.369713555934858,Epsilon-Greedy
3,4.403300390245281,Epsilon-Greedy
3,4.427617281584782,Epsilon-Greedy
3,3.5347831333819197,Epsilon-Greedy
3,3.7112046973005137,Epsilon-Greedy
3,5.1573463117235665,Epsilon-Greedy
3,5.286597369397624,Epsilon-Greedy
3,3.6229558308657417,Epsilon-Greedy
3,3.65038500996445,Epsilon-Greedy
3,2.8001402778204016,Epsilon-Greedy
3,3.7077447845561595,Epsilon-Greedy
3,4.014244164013712,Epsilon-Greedy
3,2.423648291100564,Epsilon-Greedy
3,4.353547863198677,Epsilon-Greedy
3,3.7440694383302464,Epsilon-Greedy
3,5.370409693983866,Epsilon-Greedy
3,5.429457802044007,Epsilon-Greedy
3,5.989855073337557,Epsilon-Greedy
3,4.350942504895707,Epsilon-Greedy
3,3.7014032623903734,Epsilon-Greedy
3,4.2740273526720856,Epsilon-Greedy
3,3.7678706814515457,Epsilon-Greedy
3,5.164614990310357,Epsilon-Greedy
3,4.6546766174823135,Epsilon-Greedy
3,3.5267349531669514,Epsilon-Greedy
3,4.67294320449504,Epsilon-Greedy
3,2.2354040907229527,Epsilon-Greedy
3,5.507633558913684,Epsilon-Greedy
3,3.3078477879231096,Epsilon-Greedy
3,5.346669723754866,Epsilon-Greedy
3,3.525654558096527,Epsilon-Greedy
3,4.073434519241119,Epsilon-Greedy
3,3.663621336889596,Epsilon-Greedy
3,4.443501720584525,Epsilon-Greedy
3,2.848131615413226,Epsilon-Greedy
3,1.7518571132078367,Epsilon-Greedy
3,5.261318101850046,Epsilon-Greedy
3,5.49610223342556,Epsilon-Greedy
3,3.5240113976136325,Epsilon-Greedy
3,3.159529064314069,Epsilon-Greedy
3,3.7752543794850153,Epsilon-Greedy
3,2.8673309481231035,Epsilon-Greedy
3,4.344355769287956,Epsilon-Greedy
3,3.62633792173583,Epsilon-Greedy
3,3.492728589406188,Epsilon-Greedy
3,3.406096827979698,Epsilon-Greedy
3,3.8937785061579886,Epsilon-Greedy
3,3.6412340639048533,Epsilon-Greedy
3,3.918477173180651,Epsilon-Greedy
3,3.3233291967519865,Epsilon-Greedy
3,5.00459290912649,Epsilon-Greedy
3,4.3443842173785345,Epsilon-Greedy
3,3.9256314011812856,Epsilon-Greedy
3,2.9804937976158126,Epsilon-Greedy
3,4.934427783231308,Epsilon-Greedy
3,3.369781446802393,Epsilon-Greedy
3,4.0699292671406395,Epsilon-Greedy
3,3.409182901264195,Epsilon-Greedy
3,4.6550406137817895,Epsilon-Greedy
3,2.0145389795822375,Epsilon-Greedy
3,3.389977022501644,Epsilon-Greedy
3,4.677359521686422,Epsilon-Greedy
3,3.224965810576276,Epsilon-Greedy
3,2.0678328374739503,Epsilon-Greedy
3,3.324518822960072,Epsilon-Greedy
3,4.252167350475576,Epsilon-Greedy
3,2.8139307686005868,Epsilon-Greedy
3,3.8280520650887238,Epsilon-Greedy
3,3.830331841218778,Epsilon-Greedy
3,5.698092906333733,Epsilon-Greedy
3,3.1349285728288723,Epsilon-Greedy
3,5.567796131196472,Epsilon-Greedy
3,3.140499960199823,Epsilon-Greedy
3,4.523395016902016,Epsilon-Greedy
3,3.674412642846878,Epsilon-Greedy
3,3.530858634920902,Epsilon-Greedy
3,2.5718515045549024,Epsilon-Greedy
3,4.51651728439791,Epsilon-Greedy
3,4.972996545333,Epsilon-Greedy
3,4.481783707861284,Epsilon-Greedy
3,3.3041385798552243,Epsilon-Greedy
3,3.6232995700964343,Epsilon-Greedy
3,3.7936851963806713,Epsilon-Greedy
3,4.6052237010182555,Epsilon-Greedy
3,5.115433297381134,Epsilon-Greedy
3,3.719730895536433,Epsilon-Greedy
3,2.17401575837237,Epsilon-Greedy
3,2.1639280124974607,Epsilon-Greedy
3,3.2155093567578903,Epsilon-Greedy
3,4.928045071005692,Epsilon-Greedy
3,4.542828351270677,Epsilon-Greedy
3,4.663447729151511,Epsilon-Greedy
3,3.27575346794166,Epsilon-Greedy
3,3.5468941320192875,Epsilon-Greedy
3,4.894723514647137,Epsilon-Greedy
3,5.623263185486201,Epsilon-Greedy
3,4.9173151613587756,Epsilon-Greedy
3,4.917967670666362,Epsilon-Greedy
3,3.234139909913697,Epsilon-Greedy
3,4.618630120109742,Epsilon-Greedy
3,2.683729958925901,Epsilon-Greedy
3,5.072886742992893,Epsilon-Greedy
3,4.32543685943381,Epsilon-Greedy
3,3.7138313633120292,Epsilon-Greedy
3,1.8851337049830095,Epsilon-Greedy
3,3.683234894064353,Epsilon-Greedy
3,3.977422058905582,Epsilon-Greedy
3,4.075877389959813,Epsilon-Greedy
3,3.7273054178475395,Epsilon-Greedy
3,3.4541574140289226,Epsilon-Greedy
3,3.129743776482775,Epsilon-Greedy
3,5.622193101549429,Epsilon-Greedy
3,5.951142048297795,Epsilon-Greedy
3,4.196304416924355,Epsilon-Greedy
3,3.2021862516626642,Epsilon-Greedy
3,2.932365149399022,Epsilon-Greedy
3,3.720431695733457,Epsilon-Greedy
3,5.90155925511367,Epsilon-Greedy
3,4.24481937389454,Epsilon-Greedy
3,5.182234028938315,Epsilon-Greedy
3,5.160699003597183,Epsilon-Greedy
3,4.652646407177079,Epsilon-Greedy
3,2.8623125434492662,Epsilon-Greedy
3,5.165032104839457,Epsilon-Greedy
3,2.754406088385445,Epsilon-Greedy
3,3.2398105510379134,Epsilon-Greedy
3,4.287133354122986,Epsilon-Greedy
3,3.62244534359104,Epsilon-Greedy
2,3.276722972588316,Epsilon-Greedy
3,2.8478306204799813,Epsilon-Greedy
3,4.178030734679372,Epsilon-Greedy
3,4.123106084587609,Epsilon-Greedy
3,4.924334282991782,Epsilon-Greedy
3,3.459746996664233,Epsilon-Greedy
3,2.6541682154575783,Epsilon-Greedy
3,3.9344854909412676,Epsilon-Greedy
3,4.327861140750776,Epsilon-Greedy
3,3.9096259688815587,Epsilon-Greedy
3,4.977318516064329,Epsilon-Greedy
3,3.878903311534206,Epsilon-Greedy
3,1.9932213122335187,Epsilon-Greedy
3,3.013775513717481,Epsilon-Greedy
3,5.418556686391851,Epsilon-Greedy
3,4.189563856434631,Epsilon-Greedy
3,3.0072348242481795,Epsilon-Greedy
3,4.117884506103355,Epsilon-Greedy
3,3.8286490071963812,Epsilon-Greedy
3,3.919434201687629,Epsilon-Greedy
3,2.048392806459847,Epsilon-Greedy
3,4.280110261046584,Epsilon-Greedy
3,2.4967780655871383,Epsilon-Greedy
3,2.942942832284224,Epsilon-Greedy
3,3.039203539162423,Epsilon-Greedy
3,3.2492979729637015,Epsilon-Greedy
3,3.9552396923878264,Epsilon-Greedy
3,4.0405984761562985,Epsilon-Greedy
3,4.756498927840156,Epsilon-Greedy
3,5.69000993360376,Epsilon-Greedy
3,5.0894219244900505,Epsilon-Greedy
3,2.896362128750602,Epsilon-Greedy
3,4.1356320087759535,Epsilon-Greedy
3,5.01070216458611,Epsilon-Greedy
3,4.749043944526039,Epsilon-Greedy
3,5.727303925061958,Epsilon-Greedy
3,4.22085887245946,Epsilon-Greedy
3,3.4850407406793096,Epsilon-Greedy
3,4.871075728845596,Epsilon-Greedy
3,4.2031492015912075,Epsilon-Greedy
3,4.49677557376691,Epsilon-Greedy
3,5.434132723233584,Epsilon-Greedy
3,4.249584561789169,Epsilon-Greedy
3,5.066683108714503,Epsilon-Greedy
3,3.4785143546442323,Epsilon-Greedy
3,3.022019789457475,Epsilon-Greedy
3,3.998268301774393,Epsilon-Greedy
3,3.8636616529855137,Epsilon-Greedy
3,5.060395905233882,Epsilon-Greedy
2,2.2909790423695098,Epsilon-Greedy
3,5.953259137526568,Epsilon-Greedy
3,4.400481386506328,Epsilon-Greedy
3,4.1310651862158485,Epsilon-Greedy
3,5.450927548279212,Epsilon-Greedy
3,5.8071966436378855,Epsilon-Greedy
3,3.720189657622994,Epsilon-Greedy
3,3.0354622050898086,Epsilon-Greedy
3,6.165056067806603,Epsilon-Greedy
3,5.190548594343596,Epsilon-Greedy
3,5.1059004243573085,Epsilon-Greedy
3,3.4360525119417566,Epsilon-Greedy
3,4.861636124497944,Epsilon-Greedy
3,4.139060398653418,Epsilon-Greedy
3,3.926027136405622,Epsilon-Greedy
3,3.92433439567417,Epsilon-Greedy
3,4.5055892418358745,Epsilon-Greedy
3,5.48911310832829,Epsilon-Greedy
3,6.271449745422796,Epsilon-Greedy
3,3.595602576816039,Epsilon-Greedy
3,4.195481731553291,Epsilon-Greedy
3,3.901154798760694,Epsilon-Greedy
3,4.4359753895000456,Epsilon-Greedy
3,1.4677539147803147,Epsilon-Greedy
3,3.7775251032217345,Epsilon-Greedy
3,6.046862195719558,Epsilon-Greedy
3,3.325065981209448,Epsilon-Greedy
3,3.5969240109349694,Epsilon-Greedy
3,3.449884717063461,Epsilon-Greedy
3,3.85297457656915,Epsilon-Greedy
3,2.7073746528477374,Epsilon-Greedy
3,3.4678314368728103,Epsilon-Greedy
3,4.425843658629829,Epsilon-Greedy
3,4.418205755887972,Epsilon-Greedy
3,4.252568845996623,Epsilon-Greedy
3,5.384532047593906,Epsilon-Greedy
3,4.466545311450127,Epsilon-Greedy
3,5.346225756202748,Epsilon-Greedy
3,6.272434720446881,Epsilon-Greedy
3,4.889037122279892,Epsilon-Greedy
3,2.7116923825364623,Epsilon-Greedy
3,4.292715482141853,Epsilon-Greedy
3,4.14098269961206,Epsilon-Greedy
3,5.588626928043595,Epsilon-Greedy
3,3.8884911728570564,Epsilon-Greedy
3,3.1950335191474393,Epsilon-Greedy
3,3.5223544173959946,Epsilon-Greedy
3,2.744864628026605,Epsilon-Greedy
3,1.070551309997732,Epsilon-Greedy
3,6.052972024501663,Epsilon-Greedy
3,4.018819049740598,Epsilon-Greedy
3,2.8283456526824384,Epsilon-Greedy
3,5.695722877810866,Epsilon-Greedy
3,5.897288694773112,Epsilon-Greedy
3,4.175286778933923,Epsilon-Greedy
3,2.6632745611240694,Epsilon-Greedy
3,3.545452281256556,Epsilon-Greedy
3,3.781346722564964,Epsilon-Greedy
3,4.052258490497483,Epsilon-Greedy
3,2.939394933603399,Epsilon-Greedy
3,4.9778155496862,Epsilon-Greedy
3,1.8943530581596755,Epsilon-Greedy
3,5.153590343316926,Epsilon-Greedy
3,5.386349397262844,Epsilon-Greedy
3,3.6386894380327095,Epsilon-Greedy
3,3.935815838711181,Epsilon-Greedy
3,5.5301951988633515,Epsilon-Greedy
3,4.6649271623017405,Epsilon-Greedy
3,3.672982682390229,Epsilon-Greedy
3,3.7865432206495617,Epsilon-Greedy
3,4.511499575361861,Epsilon-Greedy
3,5.935154040060229,Epsilon-Greedy
3,3.8168495289467055,Epsilon-Greedy
3,3.6433268658201285,Epsilon-Greedy
3,4.045222708999982,Epsilon-Greedy
3,4.0511979018810855,Epsilon-Greedy
3,4.322974503617669,Epsilon-Greedy
3,3.9389960281446164,Epsilon-Greedy
3,5.220821298813048,Epsilon-Greedy
3,3.1232262187881554,Epsilon-Greedy
3,4.434770064556891,Epsilon-Greedy
3,4.475430682526623,Epsilon-Greedy
3,3.2044429320591177,Epsilon-Greedy
3,4.424393937861012,Epsilon-Greedy
3,4.5027448074908145,Epsilon-Greedy
3,1.5067291796699225,Epsilon-Greedy
3,3.0343351964767917,Epsilon-Greedy
3,5.629166364900945,Epsilon-Greedy
3,3.418217966607946,Epsilon-Greedy
3,2.8261200355910274,Epsilon-Greedy
3,2.168317752793974,Epsilon-Greedy
3,2.9486900883606557,Epsilon-Greedy
3,3.8965687757097163,Epsilon-Greedy
3,2.7609472974733578,Epsilon-Greedy
3,4.678946987762233,Epsilon-Greedy
3,3.18759765106258,Epsilon-Greedy
3,4.330851304615578,Epsilon-Greedy
3,5.451001438131335,Epsilon-Greedy
3,5.376496450019538,Epsilon-Greedy
3,4.313132140013155,Epsilon-Greedy
3,2.888419750486449,Epsilon-Greedy
3,3.9641744212935373,Epsilon-Greedy
3,4.34670997760492,Epsilon-Greedy
3,6.511556551584423,Epsilon-Greedy
3,2.159922255494247,Epsilon-Greedy
3,3.96771938895053,Epsilon-Greedy
3,4.640542935074773,Epsilon-Greedy
3,4.123078201656181,Epsilon-Greedy
3,4.2327867429401635,Epsilon-Greedy
3,3.2432360229840738,Epsilon-Greedy
3,4.958385819842042,Epsilon-Greedy
3,4.05166097685108,Epsilon-Greedy
3,4.229074688205703,Epsilon-Greedy
3,5.074318012715562,Epsilon-Greedy
3,3.70251779912615,Epsilon-Greedy
3,5.311983738573947,Epsilon-Greedy
3,2.729938911287968,Epsilon-Greedy
3,4.286955854301708,Epsilon-Greedy
3,3.1846243716838787,Epsilon-Greedy
3,2.933765068100775,Epsilon-Greedy
3,5.920367502144261,Epsilon-Greedy
3,2.7771049804444363,Epsilon-Greedy
3,4.071253749910892,Epsilon-Greedy
3,2.7064923747959044,Epsilon-Greedy
3,5.239584006441562,Epsilon-Greedy
3,3.60377032189824,Epsilon-Greedy
3,5.068379333694017,Epsilon-Greedy
3,4.604120889588518,Epsilon-Greedy
3,6.3036387521047885,Epsilon-Greedy
3,2.520555776860276,Epsilon-Greedy
3,3.0266211619729653,Epsilon-Greedy
3,5.00713333647316,Epsilon-Greedy
3,4.3361449630262285,Epsilon-Greedy
3,3.772523740046592,Epsilon-Greedy
3,6.049812095785926,Epsilon-Greedy
3,4.000682818957483,Epsilon-Greedy
3,3.220147053778361,Epsilon-Greedy
3,5.081984809249942,Epsilon-Greedy
3,4.034027411072232,Epsilon-Greedy
3,4.111372601840053,Epsilon-Greedy
3,4.692855755817812,Epsilon-Greedy
3,4.73463754545933,Epsilon-Greedy
3,3.0141961913321733,Epsilon-Greedy
3,3.7158449020712028,Epsilon-Greedy
3,2.627140548518936,Epsilon-Greedy
3,4.351479900352202,Epsilon-Greedy
3,5.897767016745977,Epsilon-Greedy
3,3.0521072827310136,Epsilon-Greedy
3,2.457198484790354,Epsilon-Greedy
3,3.367244970114961,Epsilon-Greedy
3,3.7640300127890285,Epsilon-Greedy
3,4.744185710315034,Epsilon-Greedy
3,3.660877720729961,Epsilon-Greedy
3,4.370061115268956,Epsilon-Greedy
3,3.503067974882022,Epsilon-Greedy
3,3.8174310256204587,Epsilon-Greedy
3,3.188999136371155,Epsilon-Greedy
3,2.885953549838007,Epsilon-Greedy
3,4.782873734948573,Epsilon-Greedy
3,3.568874430424901,Epsilon-Greedy
3,4.444773807831595,Epsilon-Greedy
3,3.174346317197858,Epsilon-Greedy
3,4.007178466907942,Epsilon-Greedy
3,1.9135223416289153,Epsilon-Greedy
3,3.639960731243017,Epsilon-Greedy
3,3.271922902144679,Epsilon-Greedy
3,5.192735165416415,Epsilon-Greedy
3,2.742131844091112,Epsilon-Greedy
3,3.857853463059454,Epsilon-Greedy
3,4.338687317921689,Epsilon-Greedy
3,5.0294574815983575,Epsilon-Greedy
3,4.87231538002845,Epsilon-Greedy
3,3.9353113949674823,Epsilon-Greedy
3,4.0728740980155145,Epsilon-Greedy
3,5.191707497107065,Epsilon-Greedy
3,3.916282040150788,Epsilon-Greedy
3,4.178694716810476,Epsilon-Greedy
3,5.22921478429705,Epsilon-Greedy
3,6.485189916678891,Epsilon-Greedy
3,4.26477531097798,Epsilon-Greedy
3,4.53335924470545,Epsilon-Greedy
3,4.839468504518405,Epsilon-Greedy
3,5.218194711754256,Epsilon-Greedy
3,5.057368305378225,Epsilon-Greedy
3,3.428253958043938,Epsilon-Greedy
3,4.332607510324197,Epsilon-Greedy
3,5.065171965714386,Epsilon-Greedy
3,5.452616745486179,Epsilon-Greedy
3,3.8596249410946637,Epsilon-Greedy
3,4.307612668189196,Epsilon-Greedy
3,4.424066861518451,Epsilon-Greedy
3,4.039447048240739,Epsilon-Greedy
3,4.281009250281806,Epsilon-Greedy
3,1.8674043738451638,Epsilon-Greedy
3,7.243092969594732,Epsilon-Greedy
3,6.30791625061611,Epsilon-Greedy
3,3.818550930752483,Epsilon-Greedy
3,3.893662997468685,Epsilon-Greedy
3,2.361970942563983,Epsilon-Greedy
3,2.213624534645313,Epsilon-Greedy
3,4.496873590507597,Epsilon-Greedy
3,5.06977145498385,Epsilon-Greedy
3,4.858014195302145,Epsilon-Greedy
3,3.1718037270347654,Epsilon-Greedy
3,4.793175688218677,Epsilon-Greedy
3,3.8779428678787227,Epsilon-Greedy
3,3.6294172375992173,Epsilon-Greedy
3,2.651952888059833,Epsilon-Greedy
3,2.1859736518918496,Epsilon-Greedy
3,4.107704147791731,Epsilon-Greedy
3,4.594778595824586,Epsilon-Greedy
3,4.368161695053457,Epsilon-Greedy
3,2.9643776525246714,Epsilon-Greedy
3,5.107064236065135,Epsilon-Greedy
3,4.865926618305102,Epsilon-Greedy
3,5.001468625534139,Epsilon-Greedy
3,4.762669550438552,Epsilon-Greedy
3,3.185210390029552,Epsilon-Greedy
3,3.9063199380616354,Epsilon-Greedy
3,3.179108860494329,Epsilon-Greedy
3,4.198996513791933,Epsilon-Greedy
3,4.166109143937884,Epsilon-Greedy
3,4.037311174662162,Epsilon-Greedy
3,3.5003246750520196,Epsilon-Greedy
3,4.647267486440488,Epsilon-Greedy
3,2.1412726289063286,Epsilon-Greedy
3,3.759772133727551,Epsilon-Greedy
3,4.916051323118311,Epsilon-Greedy
3,5.138908754074414,Epsilon-Greedy
3,4.110033090047506,Epsilon-Greedy
3,4.115597997063721,Epsilon-Greedy
3,2.883595220049968,Epsilon-Greedy
3,3.1012327754726012,Epsilon-Greedy
3,1.9970509793278377,Epsilon-Greedy
3,4.263928153504887,Epsilon-Greedy
3,5.691602165377414,Epsilon-Greedy
3,5.125692816016916,Epsilon-Greedy
3,2.8008627656517295,Epsilon-Greedy
3,3.016206082309178,Epsilon-Greedy
3,4.990798088352207,Epsilon-Greedy
3,3.9076586370081476,Epsilon-Greedy
3,2.7092111338494074,Epsilon-Greedy
3,3.2060633258951663,Epsilon-Greedy
3,1.2254631345656057,Epsilon-Greedy
3,4.0092264341443276,Epsilon-Greedy
3,5.25888337328953,Epsilon-Greedy
3,4.053522797899046,Epsilon-Greedy
3,4.242937354425707,Epsilon-Greedy
3,6.1365207452901025,Epsilon-Greedy
3,2.736291706020998,Epsilon-Greedy
3,5.254313532938639,Epsilon-Greedy
3,3.7992050031313758,Epsilon-Greedy
3,3.2076311051956896,Epsilon-Greedy
3,4.339054451132979,Epsilon-Greedy
3,3.377872162743286,Epsilon-Greedy
3,3.446312257970336,Epsilon-Greedy
3,4.9015512565747645,Epsilon-Greedy
3,5.0601477052026596,Epsilon-Greedy
3,4.033725391762127,Epsilon-Greedy
3,5.883082253069734,Epsilon-Greedy
3,3.567998395749061,Epsilon-Greedy
3,6.333756533705564,Epsilon-Greedy
3,5.434540208717003,Epsilon-Greedy
3,5.383980491172018,Epsilon-Greedy
3,4.719351449290835,Epsilon-Greedy
3,4.5422987693057415,Epsilon-Greedy
3,4.247811279514527,Epsilon-Greedy
3,5.2831403052980805,Epsilon-Greedy
3,5.139381014835619,Epsilon-Greedy
3,4.41802617841187,Epsilon-Greedy
3,3.5655192874503525,Epsilon-Greedy
3,2.4842896615987575,Epsilon-Greedy
3,4.721529029457191,Epsilon-Greedy
3,4.107315914661961,Epsilon-Greedy
3,4.801514318877009,Epsilon-Greedy
3,4.977315301051468,Epsilon-Greedy
3,1.7018884128702547,Epsilon-Greedy
3,3.481319417864282,Epsilon-Greedy
3,3.617183015575146,Epsilon-Greedy
3,2.686625133524757,Epsilon-Greedy
3,4.450776253650769,Epsilon-Greedy
3,4.707626329822505,Epsilon-Greedy
3,4.214895753838221,Epsilon-Greedy
3,2.592957786457575,Epsilon-Greedy
3,4.565716979552869,Epsilon-Greedy
3,3.5648363373718004,Epsilon-Greedy
3,3.4623254188065578,Epsilon-Greedy
3,5.068520883386944,Epsilon-Greedy
3,5.649066287200487,Epsilon-Greedy
3,4.626490401510559,Epsilon-Greedy
3,3.5754064205198066,Epsilon-Greedy
3,3.7794869153423294,Epsilon-Greedy
3,4.806582095410735,Epsilon-Greedy
3,2.3885325691614527,Epsilon-Greedy
3,6.677977276169878,Epsilon-Greedy
3,4.064694439096371,Epsilon-Greedy
3,3.9914317119892337,Epsilon-Greedy
3,2.0109606928489847,Epsilon-Greedy
3,3.9733087848394812,Epsilon-Greedy
3,3.126431466109442,Epsilon-Greedy
3,5.108456656442824,Epsilon-Greedy
3,4.418098605437235,Epsilon-Greedy
3,2.1892023994403655,Epsilon-Greedy
3,4.483063359261323,Epsilon-Greedy
3,4.865558448757242,Epsilon-Greedy
3,4.6575984817044915,Epsilon-Greedy
3,4.45696736453347,Epsilon-Greedy
3,5.3129026539197834,Epsilon-Greedy
3,3.63046915374364,Epsilon-Greedy
3,3.9583915422689393,Epsilon-Greedy
3,2.9698438665364053,Epsilon-Greedy
3,6.400744969459319,Epsilon-Greedy
3,2.858709595243946,Epsilon-Greedy
3,4.657060068759008,Epsilon-Greedy
3,3.532442890179316,Epsilon-Greedy
3,3.98486993063903,Epsilon-Greedy
3,1.635097574609385,Epsilon-Greedy
3,4.711515990268739,Epsilon-Greedy
3,6.264258127937779,Epsilon-Greedy
3,4.682096227599893,Epsilon-Greedy
3,1.2489866434143653,Epsilon-Greedy
3,4.423673198749563,Epsilon-Greedy
3,2.6170650496832186,Epsilon-Greedy
3,2.8190965484291945,Epsilon-Greedy
3,4.650459960737697,Epsilon-Greedy
3,4.433989825006704,Epsilon-Greedy
3,4.783486321592103,Epsilon-Greedy
3,4.442624189233346,Epsilon-Greedy
3,4.0263278339426485,Epsilon-Greedy
3,4.7334528831410845,Epsilon-Greedy
3,2.434375543610548,Epsilon-Greedy
3,5.025917985719278,Epsilon-Greedy
3,2.6472714621957065,Epsilon-Greedy
3,4.38743187158426,Epsilon-Greedy
3,5.374798914563165,Epsilon-Greedy
3,2.903214162550653,Epsilon-Greedy
3,4.823194102692886,Epsilon-Greedy
3,4.683190910365313,Epsilon-Greedy
3,4.15529984148244,Epsilon-Greedy
3,2.1656086937194168,Epsilon-Greedy
3,4.410429753194502,Epsilon-Greedy
3,4.195674063230978,Epsilon-Greedy
3,4.898139720816636,Epsilon-Greedy
